Job_ID,Job_Role,Company,Location,Phone_Number,Employment_Type,Experience_Required,Education_Level,Industry,Remote_Type,Skills_Required,Salary_LPA,Company_Rating,Applicants_Count,Post_Days_Ago
4846,DevOps Engineer,Infosys,Coimbatore,7085811444,Part-Time,3-5 years,PhD,E-commerce,Remote,"SQL, PyTorch, React, Node.js",21,4.8,198,28
4847,Product Manager,TCS,Kolkata,9933758323,Full-Time,5-8 years,PhD,Cloud,On-site,"Tableau, Pandas, Docker, React",21,4.8,711,25
4848,Frontend Developer,Infosys,Chennai,9788875390,Full-Time,1-3 years,Bachelors,Cloud,On-site,"AWS, Python, Kubernetes, Java",24,4.6,331,18
4849,Data Analyst,Accenture,Coimbatore,8650788178,Full-Time,1-3 years,Bachelors,E-commerce,On-site,"Machine Learning, AWS, PyTorch, Docker",38,3.7,542,21
4850,Data Analyst,IBM,Chennai,7573585096,Full-Time,8+ years,Bachelors,Healthcare,On-site,"JavaScript, Tableau, Node.js, Docker",40,4.6,420,28
4851,Product Manager,Capgemini,Noida,9413930338,Contract,1-3 years,PhD,Healthcare,Remote,"Machine Learning, TensorFlow, Node.js, Java",13,4.3,674,1
4852,Data Scientist,Zoho,Chennai,6894449288,Contract,1-3 years,PhD,Healthcare,Hybrid,"SQL, Tableau, React, Machine Learning",8,3.8,340,11
4853,Data Analyst,Capgemini,Pune,9397588905,Contract,1-3 years,Masters,AI,Hybrid,"Pandas, Machine Learning, TensorFlow, Tableau",11,3.9,283,21
4854,Business Analyst,IBM,Hyderabad,6856505630,Full-Time,3-5 years,Bachelors,E-commerce,On-site,"PyTorch, Pandas, Kubernetes, Java",8,4.9,527,13
4855,Cloud Engineer,Infosys,Delhi,8120946022,Contract,1-3 years,Bachelors,AI,Hybrid,"Power BI, SQL, AWS, Tableau",37,3.5,272,25
4856,DevOps Engineer,Freshworks,Delhi,8845016553,Internship,0-1 years,PhD,FinTech,Remote,"Machine Learning, PyTorch, Python, Docker",22,4.9,157,10
4857,Product Manager,Freshworks,Bangalore,8872020148,Part-Time,0-1 years,Masters,AI,On-site,"Pandas, AWS, Power BI, React",9,3.9,799,4
4858,AI Engineer,Amazon,Pune,8142358205,Part-Time,5-8 years,Masters,Software,On-site,"Machine Learning, Python, React, TensorFlow",30,4.5,95,18
4859,Business Analyst,Amazon,Delhi,6557895330,Internship,3-5 years,PhD,IT Services,Hybrid,"PyTorch, Kubernetes, Java, Python",36,3.7,628,22
4860,Cloud Engineer,Accenture,Kolkata,9340755389,Contract,8+ years,Bachelors,Cloud,Hybrid,"Docker, Node.js, PyTorch, TensorFlow",11,3.8,765,29
4861,Business Analyst,SAP,Gurgaon,8532086680,Internship,0-1 years,PhD,FinTech,Remote,"SQL, TensorFlow, Python, Machine Learning",13,4.2,211,15
4862,Cloud Engineer,Wipro,Kolkata,6080049131,Part-Time,3-5 years,Bachelors,Software,Hybrid,"JavaScript, Java, Tableau, Node.js",18,4.0,234,21
4863,Cloud Engineer,Microsoft,Pune,8157550212,Part-Time,5-8 years,PhD,Cloud,Remote,"Kubernetes, Java, TensorFlow, Machine Learning",9,4.2,165,18
4864,Frontend Developer,Zoho,Pune,9567361788,Internship,1-3 years,Masters,Healthcare,Remote,"Pandas, TensorFlow, Power BI, Node.js",25,4.0,746,18
4865,Machine Learning Engineer,TCS,Chennai,7676268748,Full-Time,1-3 years,Bachelors,IT Services,Hybrid,"Docker, SQL, AWS, Python",28,4.2,778,5
4866,DevOps Engineer,TCS,Chennai,8362318013,Full-Time,3-5 years,Masters,Healthcare,On-site,"Power BI, Tableau, Python, Java",24,4.7,387,30
4867,Frontend Developer,Flipkart,Kolkata,9976197881,Internship,0-1 years,Masters,IT Services,Hybrid,"PyTorch, AWS, SQL, Docker",23,3.8,270,9
4868,DevOps Engineer,Zoho,Bangalore,7678360368,Contract,1-3 years,PhD,AI,Remote,"SQL, Machine Learning, AWS, PyTorch",31,3.1,512,13
4869,Cloud Engineer,Zoho,Pune,8922605480,Part-Time,3-5 years,PhD,FinTech,Remote,"Pandas, Java, PyTorch, Docker",37,4.5,293,29
4870,Backend Developer,Accenture,Ahmedabad,9099124339,Contract,5-8 years,Bachelors,Software,On-site,"Python, Kubernetes, AWS, React",4,4.2,652,30
4871,Data Analyst,IBM,Chennai,8721822991,Internship,0-1 years,PhD,Cloud,Remote,"Pandas, AWS, SQL, Machine Learning",33,3.0,781,23
4872,Data Scientist,Freshworks,Noida,7832702955,Full-Time,1-3 years,PhD,Software,Remote,"Python, React, SQL, Tableau",25,4.4,89,2
4873,Software Engineer,Accenture,Bangalore,6197132080,Full-Time,1-3 years,Masters,E-commerce,Remote,"React, Machine Learning, Pandas, SQL",8,3.3,124,27
4874,Product Manager,Google,Gurgaon,7646404570,Internship,3-5 years,Bachelors,Software,On-site,"AWS, Python, Power BI, Machine Learning",7,4.7,200,25
4875,Product Manager,Wipro,Mumbai,8680679177,Internship,0-1 years,PhD,E-commerce,Remote,"Python, React, SQL, JavaScript",20,4.7,593,6
4876,Product Manager,TCS,Ahmedabad,7876043504,Full-Time,1-3 years,PhD,Healthcare,Remote,"Kubernetes, SQL, TensorFlow, Machine Learning",18,4.4,666,3
4877,Frontend Developer,SAP,Ahmedabad,6826630771,Internship,0-1 years,PhD,Software,Remote,"AWS, Power BI, Kubernetes, SQL",35,3.7,147,15
4878,Product Manager,Flipkart,Pune,8973717449,Internship,8+ years,PhD,Healthcare,Remote,"Docker, Node.js, React, Tableau",23,3.3,563,16
4879,Machine Learning Engineer,Accenture,Chennai,6194292579,Contract,0-1 years,Masters,AI,Hybrid,"Java, Pandas, JavaScript, Python",33,3.6,183,10
4880,Backend Developer,IBM,Kolkata,7192404633,Full-Time,0-1 years,Masters,Healthcare,On-site,"Node.js, Docker, AWS, Pandas",20,4.8,755,29
4881,Product Manager,TCS,Pune,9745642558,Contract,1-3 years,PhD,FinTech,Hybrid,"Docker, SQL, Power BI, Machine Learning",21,4.4,458,29
4882,Machine Learning Engineer,Freshworks,Kolkata,8812406960,Internship,3-5 years,Masters,Cloud,On-site,"Machine Learning, AWS, Power BI, Python",34,4.3,50,21
4883,AI Engineer,Amazon,Bangalore,8712627352,Contract,5-8 years,Masters,Healthcare,Hybrid,"React, Node.js, Kubernetes, PyTorch",32,4.1,92,11
4884,Software Engineer,SAP,Hyderabad,8424471934,Contract,8+ years,Masters,IT Services,Remote,"SQL, Machine Learning, AWS, Node.js",8,4.0,447,12
4885,Full Stack Developer,Capgemini,Hyderabad,9814553268,Part-Time,3-5 years,Bachelors,AI,Remote,"Kubernetes, React, Machine Learning, Node.js",11,4.7,303,15
4886,Cloud Engineer,Google,Ahmedabad,8382284072,Internship,3-5 years,Masters,Software,Remote,"Node.js, Power BI, Java, TensorFlow",11,3.2,363,24
4887,Full Stack Developer,Wipro,Ahmedabad,9037771618,Full-Time,5-8 years,Bachelors,FinTech,Hybrid,"Pandas, AWS, Tableau, Java",36,4.2,210,23
4888,Frontend Developer,Oracle,Delhi,8041252097,Internship,3-5 years,Bachelors,Software,Hybrid,"Python, Docker, Tableau, React",17,4.7,318,14
4889,Data Analyst,Wipro,Coimbatore,9350841156,Internship,1-3 years,Bachelors,IT Services,Remote,"Power BI, Docker, Machine Learning, TensorFlow",26,3.8,232,27
4890,DevOps Engineer,Oracle,Gurgaon,8260534926,Full-Time,0-1 years,Bachelors,Software,Remote,"Kubernetes, Node.js, JavaScript, TensorFlow",5,3.4,527,10
4891,Data Scientist,IBM,Mumbai,9635937870,Part-Time,5-8 years,Bachelors,AI,On-site,"Docker, Kubernetes, AWS, PyTorch",28,4.3,488,6
4892,AI Engineer,Microsoft,Coimbatore,6646067603,Full-Time,0-1 years,Bachelors,Healthcare,On-site,"Docker, PyTorch, Python, React",7,4.3,267,10
4893,Data Scientist,Infosys,Hyderabad,9140096564,Full-Time,0-1 years,Masters,Healthcare,Remote,"Tableau, SQL, Power BI, JavaScript",31,3.7,584,28
4894,DevOps Engineer,Capgemini,Delhi,9047066635,Part-Time,3-5 years,PhD,E-commerce,Remote,"AWS, Docker, Kubernetes, Python",19,4.9,554,26
4895,Cloud Engineer,Oracle,Hyderabad,9432203264,Part-Time,5-8 years,PhD,Healthcare,Hybrid,"SQL, AWS, JavaScript, TensorFlow",35,3.8,632,27
4896,Data Analyst,SAP,Coimbatore,9121944514,Internship,5-8 years,PhD,Healthcare,On-site,"Tableau, Python, Docker, JavaScript",16,3.6,226,21
4897,Cloud Engineer,TCS,Pune,9254006295,Internship,3-5 years,Bachelors,IT Services,Remote,"Tableau, Docker, Kubernetes, React",13,3.2,655,22
4898,Full Stack Developer,Oracle,Hyderabad,8753219574,Contract,5-8 years,Masters,FinTech,On-site,"Power BI, AWS, JavaScript, Machine Learning",19,3.6,533,8
4899,Backend Developer,Cognizant,Chennai,7413025867,Contract,3-5 years,PhD,Software,On-site,"React, Docker, Power BI, AWS",25,3.6,425,10
4900,Cloud Engineer,Freshworks,Delhi,8013070862,Part-Time,0-1 years,Masters,Software,On-site,"Machine Learning, Pandas, React, Node.js",40,5.0,748,2
4901,Software Engineer,Infosys,Coimbatore,8188791381,Part-Time,1-3 years,PhD,FinTech,Remote,"Power BI, PyTorch, Machine Learning, React",11,4.7,276,12
4902,Product Manager,Google,Bangalore,6655384541,Contract,3-5 years,Masters,IT Services,On-site,"Machine Learning, Power BI, React, Pandas",32,3.9,799,1
4903,Product Manager,Flipkart,Pune,7456651039,Internship,3-5 years,Masters,Cloud,Remote,"Pandas, AWS, JavaScript, React",12,4.5,765,7
4904,Machine Learning Engineer,IBM,Hyderabad,6781536095,Internship,8+ years,PhD,E-commerce,On-site,"SQL, PyTorch, Kubernetes, Machine Learning",24,3.9,358,9
4905,Product Manager,Google,Ahmedabad,9754175867,Internship,5-8 years,Masters,FinTech,Remote,"Docker, Tableau, Python, Kubernetes",35,4.7,43,16
4906,Cloud Engineer,Cognizant,Chennai,9937989984,Full-Time,8+ years,PhD,Cloud,Remote,"Python, AWS, Docker, SQL",4,3.7,48,3
4907,Product Manager,Flipkart,Coimbatore,8133367435,Part-Time,0-1 years,PhD,Software,Remote,"Python, Pandas, SQL, Tableau",40,4.4,224,4
4908,Business Analyst,IBM,Gurgaon,7074769003,Contract,0-1 years,PhD,E-commerce,On-site,"Kubernetes, React, JavaScript, Docker",12,4.8,240,19
4909,Full Stack Developer,Flipkart,Chennai,6139231535,Part-Time,3-5 years,Bachelors,Software,Remote,"Python, AWS, PyTorch, SQL",39,4.1,432,14
4910,Backend Developer,Capgemini,Hyderabad,7527731701,Contract,8+ years,PhD,IT Services,Remote,"Java, Pandas, Python, Power BI",35,3.0,549,16
4911,Backend Developer,Infosys,Noida,8773320185,Contract,0-1 years,PhD,Healthcare,Remote,"React, TensorFlow, Tableau, Pandas",9,3.5,636,29
4912,Software Engineer,Microsoft,Pune,6992889799,Part-Time,5-8 years,Masters,E-commerce,Hybrid,"Node.js, TensorFlow, Java, SQL",9,3.6,354,5
4913,Data Analyst,IBM,Pune,7685143757,Contract,0-1 years,Masters,FinTech,Remote,"Kubernetes, Tableau, SQL, Docker",4,4.6,781,6
4914,DevOps Engineer,SAP,Delhi,9560156704,Contract,5-8 years,Bachelors,Cloud,Remote,"Node.js, PyTorch, Machine Learning, Pandas",39,4.9,396,16
4915,Full Stack Developer,Freshworks,Coimbatore,7082522389,Contract,3-5 years,PhD,Healthcare,Remote,"Pandas, React, Docker, Python",17,4.9,391,23
4916,DevOps Engineer,Amazon,Chennai,8592796428,Internship,8+ years,Masters,Cloud,On-site,"Pandas, React, SQL, JavaScript",37,3.3,34,14
4917,Cloud Engineer,Flipkart,Kolkata,7883753513,Part-Time,8+ years,Bachelors,E-commerce,Hybrid,"JavaScript, PyTorch, Pandas, Machine Learning",38,3.6,121,30
4918,AI Engineer,IBM,Coimbatore,7107294257,Contract,0-1 years,PhD,FinTech,Remote,"Power BI, Docker, Machine Learning, AWS",15,4.4,574,13
4919,Business Analyst,IBM,Pune,8464322279,Full-Time,1-3 years,Masters,E-commerce,On-site,"JavaScript, Tableau, AWS, Node.js",40,3.2,298,23
4920,Product Manager,Amazon,Mumbai,6171515130,Part-Time,8+ years,Masters,Cloud,Hybrid,"Tableau, Kubernetes, Pandas, Machine Learning",4,3.9,539,3
4921,Full Stack Developer,Google,Noida,6864669782,Internship,1-3 years,Masters,IT Services,Remote,"JavaScript, Python, Node.js, Tableau",19,3.3,280,29
4922,Data Scientist,Wipro,Bangalore,8329788916,Contract,1-3 years,PhD,Software,On-site,"SQL, Tableau, JavaScript, Python",9,4.0,553,26
4923,Product Manager,Oracle,Hyderabad,8686111648,Internship,1-3 years,Masters,AI,On-site,"Python, PyTorch, Power BI, SQL",6,3.7,481,25
4924,Backend Developer,IBM,Mumbai,9797733110,Part-Time,1-3 years,PhD,IT Services,Hybrid,"Tableau, Docker, PyTorch, SQL",16,3.8,656,1
4925,DevOps Engineer,Wipro,Coimbatore,7706542369,Internship,0-1 years,Bachelors,IT Services,Hybrid,"Java, Tableau, Pandas, React",13,3.9,419,3
4926,Data Analyst,Capgemini,Chennai,8589953690,Full-Time,8+ years,Masters,Healthcare,On-site,"TensorFlow, Tableau, PyTorch, Java",6,3.9,195,23
4927,Business Analyst,Google,Noida,8693666420,Full-Time,0-1 years,Masters,Software,Hybrid,"PyTorch, Docker, Python, Node.js",37,4.2,685,26
4928,Machine Learning Engineer,Freshworks,Pune,7076161751,Internship,1-3 years,Bachelors,E-commerce,On-site,"Machine Learning, Tableau, PyTorch, AWS",40,3.7,210,2
4929,Business Analyst,Capgemini,Mumbai,6367379579,Part-Time,0-1 years,Bachelors,AI,Hybrid,"Kubernetes, Node.js, Java, SQL",32,3.9,397,8
4930,Frontend Developer,Amazon,Coimbatore,6334158375,Contract,3-5 years,Masters,Healthcare,Remote,"Machine Learning, AWS, Docker, Power BI",27,3.9,665,29
4931,Backend Developer,Cognizant,Ahmedabad,8524411455,Internship,1-3 years,PhD,Cloud,Hybrid,"Machine Learning, JavaScript, SQL, React",11,4.5,350,22
4932,Backend Developer,Accenture,Ahmedabad,6467501909,Part-Time,3-5 years,Bachelors,Software,On-site,"Machine Learning, Python, Kubernetes, JavaScript",6,3.9,238,18
4933,Backend Developer,Zoho,Chennai,9469404634,Internship,1-3 years,PhD,Cloud,Hybrid,"Java, Python, React, TensorFlow",31,3.9,330,3
4934,Cloud Engineer,TCS,Pune,9492423953,Part-Time,0-1 years,PhD,Software,Hybrid,"PyTorch, Python, SQL, Power BI",15,3.4,86,13
4935,AI Engineer,Microsoft,Ahmedabad,8189784817,Internship,1-3 years,Bachelors,Software,Hybrid,"Python, React, SQL, Java",7,4.4,664,25
4936,AI Engineer,Flipkart,Gurgaon,8365049212,Full-Time,1-3 years,PhD,FinTech,Hybrid,"Kubernetes, React, SQL, AWS",20,4.1,388,2
4937,Business Analyst,Amazon,Ahmedabad,7500461680,Internship,8+ years,Masters,IT Services,On-site,"React, AWS, Docker, Tableau",17,4.9,519,5
4938,Cloud Engineer,Flipkart,Noida,8704952253,Internship,1-3 years,Bachelors,FinTech,Remote,"Docker, TensorFlow, Tableau, Java",22,4.1,323,24
4939,Software Engineer,Oracle,Bangalore,6513947395,Internship,5-8 years,Masters,Healthcare,Remote,"AWS, JavaScript, React, Docker",39,4.9,78,25
4940,Full Stack Developer,Google,Ahmedabad,8449032359,Contract,5-8 years,Bachelors,Software,Hybrid,"Node.js, SQL, AWS, Python",10,4.0,90,18
4941,Data Scientist,SAP,Coimbatore,9372640518,Internship,5-8 years,Masters,IT Services,On-site,"PyTorch, React, Power BI, Kubernetes",21,3.8,485,8
4942,Cloud Engineer,Capgemini,Bangalore,7045175250,Internship,0-1 years,PhD,IT Services,Hybrid,"Docker, Tableau, TensorFlow, Python",37,4.4,146,14
4943,DevOps Engineer,Accenture,Gurgaon,8811786727,Contract,1-3 years,PhD,FinTech,On-site,"Machine Learning, Power BI, React, Tableau",34,4.2,422,1
4944,Machine Learning Engineer,IBM,Noida,7279571735,Internship,1-3 years,Bachelors,Software,Remote,"Power BI, TensorFlow, Python, Kubernetes",21,3.8,123,13
4945,Business Analyst,TCS,Delhi,6362005166,Internship,3-5 years,Masters,AI,Hybrid,"Kubernetes, Docker, Machine Learning, Pandas",9,3.4,277,7
4946,Frontend Developer,Flipkart,Mumbai,9526702013,Contract,0-1 years,PhD,Software,Remote,"Pandas, Java, Power BI, Tableau",26,3.2,611,23
4947,AI Engineer,Flipkart,Hyderabad,6087417788,Contract,0-1 years,Bachelors,Healthcare,Hybrid,"PyTorch, SQL, Kubernetes, Java",38,4.4,592,6
4948,AI Engineer,Amazon,Pune,7425210992,Full-Time,3-5 years,Masters,IT Services,Remote,"Machine Learning, TensorFlow, Docker, Pandas",23,4.1,188,26
4949,Full Stack Developer,Capgemini,Pune,8553847797,Internship,0-1 years,PhD,Healthcare,Remote,"Pandas, TensorFlow, Machine Learning, AWS",29,4.5,631,1
4950,Data Analyst,Cognizant,Kolkata,9151315542,Contract,5-8 years,PhD,FinTech,Hybrid,"Kubernetes, JavaScript, React, Tableau",6,4.1,454,29
4951,Business Analyst,IBM,Noida,9165047362,Full-Time,3-5 years,Masters,AI,Remote,"Tableau, Pandas, JavaScript, Power BI",40,4.1,190,27
4952,Product Manager,Zoho,Chennai,7517699302,Part-Time,8+ years,Masters,Healthcare,Hybrid,"Pandas, PyTorch, Node.js, Kubernetes",28,4.5,605,22
4953,Cloud Engineer,Capgemini,Mumbai,9437840303,Internship,0-1 years,Bachelors,E-commerce,On-site,"SQL, JavaScript, Pandas, Java",34,4.1,461,12
4954,DevOps Engineer,SAP,Hyderabad,6706576290,Part-Time,0-1 years,Masters,Software,On-site,"Java, PyTorch, Node.js, Machine Learning",27,3.9,148,10
4955,Frontend Developer,Freshworks,Pune,6152601342,Full-Time,5-8 years,Masters,Software,Hybrid,"React, JavaScript, AWS, Java",23,3.2,698,10
4956,Machine Learning Engineer,Accenture,Hyderabad,9549377469,Contract,8+ years,PhD,Software,Remote,"Tableau, Docker, PyTorch, SQL",4,4.7,226,23
4957,AI Engineer,Zoho,Bangalore,6206044270,Full-Time,5-8 years,PhD,Cloud,Remote,"Machine Learning, React, Power BI, Java",40,4.5,741,2
4958,Business Analyst,Oracle,Pune,7689121221,Full-Time,8+ years,PhD,IT Services,Hybrid,"Node.js, PyTorch, React, Pandas",4,3.8,615,22
4959,DevOps Engineer,Oracle,Kolkata,8843759255,Internship,8+ years,Bachelors,Software,Remote,"Node.js, Tableau, AWS, Python",21,4.9,766,7
4960,DevOps Engineer,Google,Pune,6702321418,Contract,1-3 years,Bachelors,FinTech,On-site,"Python, TensorFlow, React, Pandas",10,3.7,35,8
4961,Backend Developer,SAP,Gurgaon,9403981795,Full-Time,8+ years,Bachelors,Software,On-site,"Kubernetes, Pandas, Python, PyTorch",39,4.1,474,7
4962,Full Stack Developer,Infosys,Bangalore,8014476100,Full-Time,0-1 years,Bachelors,Healthcare,Hybrid,"Power BI, React, Machine Learning, TensorFlow",20,4.7,559,12
4963,Product Manager,Freshworks,Pune,6700060060,Internship,0-1 years,PhD,AI,Hybrid,"AWS, PyTorch, Java, Tableau",16,4.2,60,19
4964,Software Engineer,SAP,Hyderabad,6677730320,Full-Time,1-3 years,PhD,IT Services,Remote,"Tableau, TensorFlow, JavaScript, Pandas",8,3.3,713,23
4965,Data Analyst,SAP,Pune,8406638527,Internship,0-1 years,Masters,Software,Hybrid,"TensorFlow, Power BI, SQL, Java",34,3.9,149,4
4966,Frontend Developer,Google,Gurgaon,7466159349,Internship,5-8 years,Bachelors,Software,Hybrid,"Python, Power BI, Pandas, PyTorch",23,4.2,431,5
4967,Data Analyst,TCS,Mumbai,8181100244,Contract,3-5 years,Masters,FinTech,Hybrid,"SQL, Java, JavaScript, Pandas",26,3.6,232,4
4968,Full Stack Developer,Zoho,Chennai,9684208737,Part-Time,8+ years,Bachelors,Cloud,On-site,"Python, React, Docker, Tableau",36,4.9,348,20
4969,Backend Developer,Google,Hyderabad,7354792060,Contract,1-3 years,Masters,Cloud,Hybrid,"Node.js, Power BI, TensorFlow, PyTorch",32,4.6,469,29
4970,Backend Developer,Infosys,Noida,9722060010,Full-Time,3-5 years,Bachelors,Cloud,On-site,"Machine Learning, Node.js, AWS, Docker",18,5.0,534,10
4971,Data Scientist,Wipro,Bangalore,6607930761,Internship,0-1 years,PhD,AI,Hybrid,"React, Pandas, AWS, Kubernetes",35,4.0,296,12
4972,DevOps Engineer,IBM,Ahmedabad,6294375156,Full-Time,1-3 years,PhD,E-commerce,Hybrid,"Python, JavaScript, PyTorch, Power BI",31,4.1,520,8
4973,Data Analyst,IBM,Mumbai,9154228897,Internship,8+ years,PhD,Software,Remote,"Node.js, Docker, Power BI, Python",40,3.4,707,15
4974,Machine Learning Engineer,TCS,Ahmedabad,6932359758,Full-Time,8+ years,Bachelors,FinTech,On-site,"Docker, React, AWS, Kubernetes",39,4.1,352,29
4975,Data Scientist,Capgemini,Kolkata,8129864582,Internship,0-1 years,Masters,FinTech,Remote,"Kubernetes, Tableau, AWS, Power BI",38,4.8,14,23
4976,AI Engineer,Freshworks,Noida,9129128091,Internship,1-3 years,Bachelors,AI,Remote,"Node.js, Docker, React, Pandas",11,4.0,489,21
4977,DevOps Engineer,Capgemini,Coimbatore,7867559253,Contract,0-1 years,Bachelors,Cloud,On-site,"SQL, AWS, TensorFlow, Python",35,4.7,153,28
4978,AI Engineer,Oracle,Ahmedabad,9215649545,Full-Time,3-5 years,Bachelors,Healthcare,Hybrid,"Pandas, React, PyTorch, Python",8,4.6,412,6
4979,DevOps Engineer,Amazon,Mumbai,9754180695,Part-Time,8+ years,Masters,IT Services,Remote,"JavaScript, Java, Machine Learning, PyTorch",7,3.6,112,2
4980,Software Engineer,Wipro,Pune,7125417022,Part-Time,1-3 years,Bachelors,E-commerce,On-site,"SQL, TensorFlow, AWS, Docker",37,4.0,207,30
4981,Backend Developer,SAP,Bangalore,7223570166,Internship,5-8 years,Bachelors,FinTech,On-site,"Python, AWS, Tableau, Node.js",37,3.1,774,14
4982,Machine Learning Engineer,Google,Hyderabad,9647208485,Full-Time,0-1 years,Bachelors,E-commerce,Remote,"SQL, Tableau, Java, React",5,3.0,651,16
4983,Full Stack Developer,Cognizant,Noida,7311368757,Part-Time,0-1 years,Bachelors,AI,On-site,"Kubernetes, TensorFlow, React, AWS",27,3.6,236,17
4984,Data Scientist,Zoho,Gurgaon,7890560253,Part-Time,3-5 years,Bachelors,Cloud,Remote,"Machine Learning, Tableau, JavaScript, Pandas",13,4.1,290,25
4985,AI Engineer,IBM,Kolkata,6499834526,Contract,8+ years,Masters,E-commerce,Remote,"Docker, Pandas, Kubernetes, Python",36,4.0,748,28
4986,DevOps Engineer,Freshworks,Kolkata,6688774921,Internship,3-5 years,Bachelors,Cloud,Remote,"Pandas, TensorFlow, Machine Learning, Power BI",35,3.9,374,20
4987,Product Manager,Oracle,Bangalore,9667009036,Full-Time,5-8 years,Bachelors,Cloud,Hybrid,"Docker, PyTorch, TensorFlow, SQL",22,3.9,772,14
4988,Business Analyst,TCS,Hyderabad,6177832916,Internship,8+ years,PhD,AI,Remote,"Kubernetes, Docker, SQL, React",6,3.5,530,29
4989,Data Analyst,Infosys,Hyderabad,9309670841,Part-Time,5-8 years,Bachelors,E-commerce,Hybrid,"Java, Docker, SQL, Tableau",31,3.9,447,25
4990,Backend Developer,Zoho,Bangalore,6426490618,Contract,1-3 years,PhD,IT Services,Hybrid,"Python, Machine Learning, Java, React",36,3.4,242,19
4991,DevOps Engineer,SAP,Kolkata,8847913555,Part-Time,3-5 years,Bachelors,FinTech,On-site,"Power BI, JavaScript, Pandas, Python",14,3.6,372,7
4992,Data Scientist,Google,Gurgaon,7301937470,Contract,8+ years,PhD,Cloud,Remote,"Docker, JavaScript, Pandas, Machine Learning",22,4.3,726,22
4993,Business Analyst,Wipro,Bangalore,7397322882,Part-Time,5-8 years,PhD,IT Services,On-site,"Docker, Python, PyTorch, Tableau",34,4.3,86,15
4994,Full Stack Developer,Freshworks,Ahmedabad,8920027483,Internship,8+ years,Masters,Cloud,Remote,"PyTorch, Pandas, React, Node.js",4,4.8,448,20
4995,Frontend Developer,Accenture,Mumbai,6126186831,Full-Time,5-8 years,PhD,AI,Hybrid,"Power BI, Docker, React, Pandas",11,4.1,156,17
4996,Data Analyst,Accenture,Gurgaon,8321957367,Part-Time,3-5 years,Bachelors,Healthcare,Remote,"Python, AWS, Node.js, Docker",7,4.6,653,9
4997,Business Analyst,Capgemini,Kolkata,7486758839,Contract,1-3 years,Bachelors,IT Services,Remote,"Python, Power BI, TensorFlow, Tableau",10,3.4,413,2
4998,Software Engineer,TCS,Gurgaon,6965505251,Part-Time,1-3 years,Masters,Cloud,On-site,"SQL, JavaScript, Pandas, PyTorch",16,4.0,558,28
4999,Full Stack Developer,Oracle,Chennai,7335459012,Full-Time,1-3 years,Bachelors,IT Services,Hybrid,"Pandas, Node.js, SQL, AWS",4,3.1,617,3
5000,Full Stack Developer,Microsoft,Mumbai,7566307377,Internship,5-8 years,PhD,IT Services,On-site,"Node.js, Machine Learning, Java, Docker",31,4.3,114,5
